gene_pair_ko	reduce_dep	motif	side	SFE_2	SFE_1	support_1	support_2	overlap	max_overlap	freq_overlap	int_type	r_overlap	r_freq_overlap	wMI_stat	E.r.wMI_stat	ME_p.value	wMI_p.value	APC	direction	dMI	ME_good	wMI_good	APC_good	significance	genes_1	genes_2	alt_1	alt_2	gene_1	gene_2	p_anova	bf	driver/driver_n	driver/wt_n	wt/driver_n	WT_n	driver/driver_median	driver/wt_median	wt/driver_median	WT_median	posthoc_bf_direct.1_s1	posthoc_bf_direct.1_s2	posthoc_bf_indirect.1_s1	posthoc_bf_indirect.1_s2	posthoc_bf_indirect.3_s1	posthoc_bf_indirect.3_s2	posthoc_bf_combo.1_s1	posthoc_bf_combo.1_s2	posthoc_bf_combo.3_s1	posthoc_bf_combo.3_s2	driver/wt - driver/driver	wt/driver - driver/driver	driver/driver - WT	wt/driver - driver/wt	driver/wt - WT	wt/driver - WT	role_1	role_2	center	dd	dw	wd	ww	ko_on	important_diff	important_posthoc_anova_p	important_posthoc_bf	important_bf.ratio	important_normalized_effect_diff	important_posthoc_bf_direct	important_posthoc_bf_indirect	experiment	input_motif	ko_gene	gene.1_gene.2_ko	gene.pair	motif_ko	uid	significant_diff	lev	n_sig	n_precise	n	consistent
SRC--FAT1__SRC	FALSE	MUT.FAT1_FAT1/AMP.SRC_SRC	second	AMP.SRC	MUT.FAT1	298	104	0	45	0	AMP - MUT	2.9644	0.065875555555556	0.008479225359316	0.004832657201774	0.0408	0.0408	0.003042173819549	ME	0.003646568157542	FALSE	FALSE	TRUE	significant_robust	FAT1	SRC	MUT	AMP	FAT1	SRC	0.015228374797739	1.52899940259959	4	9	18	192	-0.212573898514171	-0.105455269882417	-0.001502464390215	-0.030687261656068	4.76751601092994	7.29106817936932	3.71887437311562	4.39656428435552	9.77134492636701	9.07658951575421	3.71887437311562	4.39656428435552	9.77134492636701	9.07658951575421	0.03157924804499	0.001423416364052	NA	0.209509711089315	NA	0.339395320572479	tsg	og	-0.080235839656392	-0.08583970974002	0.006243260330161	0.047759818528986	0.031836630880874	og	-0.211071434123956	0.001423416364052	NA	NA	-0.133599528269006	7.29106817936932	9.07658951575421	AVANA	MUT.FAT1/AMP.SRC	SRC	FAT1__SRC__SRC	SRC--FAT1	MUT.FAT1/AMP.SRC__SRC	MUT.FAT1_FAT1/AMP.SRC_SRC__SRC__AVANA	TRUE	event_exc	2	4	2	TRUE
SRC--FAT1__SRC	FALSE	MUT.FAT1_FAT1/AMP.SRC_SRC	second	AMP.SRC	MUT.FAT1	298	104	0	45	0	AMP - MUT	2.9644	0.065875555555556	0.008479225359316	0.004832657201774	0.0408	0.0408	0.003042173819549	ME	0.003646568157542	FALSE	FALSE	TRUE	significant_robust	FAT1	SRC	MUT	AMP	FAT1	SRC	0.015237735823813	1.46250350555391	4	10	18	192	-0.212573898514171	-0.097727598660536	-0.001502464390215	-0.030687261656068	6.37060391400312	7.68871800646398	3.47305790901919	4.13855731941805	9.89695375885628	9.89161333220891	3.47305790901919	4.13855731941805	9.89695375885628	9.89161333220891	0.028346411731955	0.001416181061417	NA	0.216005697102984	NA	0.338870955611672	tsg	og	-0.08002028959551	-0.085310617955441	0.006995075637313	0.046797956981419	0.031517585336709	og	-0.211071434123956	0.001416181061417	NA	NA	-0.13210857493686	7.68871800646398	9.89161333220891	AVANA	MUT.FAT1/AMP.SRC	SRC	FAT1__SRC__SRC	SRC--FAT1	MUT.FAT1/AMP.SRC__SRC	MUT.FAT1_FAT1/AMP.SRC_SRC__SRC__AVANA	TRUE	event_inc	2	4	2	TRUE
SRC--FAT1__SRC	FALSE	MUT.FAT1_FAT1/AMP.SRC_SRC	second	AMP.SRC	MUT.FAT1	298	104	0	45	0	AMP - MUT	2.9644	0.065875555555556	0.008479225359316	0.004832657201774	0.0408	0.0408	0.003042173819549	ME	0.003646568157542	FALSE	FALSE	TRUE	significant_robust	FAT1	SRC	MUT	AMP	FAT1	SRC	0.17391717003495	0.749885120388778	4	14	31	245	-0.162305378234926	-0.210349575485343	-0.142245815408335	-0.212744780606975	0.516992672060062	0.511706560925096	2.58688740538276	0.303946475772724	0.820007783556205	0.90385771393268	1	1	1	1	0.704526782194428	0.662968152117246	NA	0.159958297277571	NA	0.028785948444766	tsg	og	-0.184328947223638	0.008953432986774	-0.016192654162713	0.032473225021723	-0.025234003845784	og	-0.020059562826591	0.662968152117246	NA	NA	-0.02351979203495	0.511706560925096	0.90385771393268	DEMETER2	MUT.FAT1/AMP.SRC	SRC	FAT1__SRC__SRC	SRC--FAT1	MUT.FAT1/AMP.SRC__SRC	MUT.FAT1_FAT1/AMP.SRC_SRC__SRC__DEMETER2	FALSE	event_exc	2	4	2	TRUE
SRC--FAT1__SRC	FALSE	MUT.FAT1_FAT1/AMP.SRC_SRC	second	AMP.SRC	MUT.FAT1	298	104	0	45	0	AMP - MUT	2.9644	0.065875555555556	0.008479225359316	0.004832657201774	0.0408	0.0408	0.003042173819549	ME	0.003646568157542	FALSE	FALSE	TRUE	significant_robust	FAT1	SRC	MUT	AMP	FAT1	SRC	0.16568733669104	0.742978955566525	4	15	31	245	-0.162305378234926	-0.232049817809967	-0.142245815408335	-0.212744780606975	0.52489450063369	0.466793555944273	2.53691582092889	0.276848635217464	0.697946896011113	0.9180743236043	1	1	1	1	0.647661325019719	0.653362932365137	NA	0.110067280596106	NA	0.029800705338088	tsg	og	-0.187766248562968	0.009908309141745	-0.020999054316834	0.033713286892431	-0.022622541717342	og	-0.020059562826591	0.653362932365137	NA	NA	-0.023804977750687	0.466793555944273	0.9180743236043	DEMETER2	MUT.FAT1/AMP.SRC	SRC	FAT1__SRC__SRC	SRC--FAT1	MUT.FAT1/AMP.SRC__SRC	MUT.FAT1_FAT1/AMP.SRC_SRC__SRC__DEMETER2	FALSE	event_inc	2	4	2	TRUE
STK11--KRAS__KRAS	TRUE	MUT.KRAS_KRAS/MUT.STK11_STK11	first	MUT.STK11	MUT.KRAS	687	121	44	108	0.407407407407407	MUT - MUT	30.8228	0.285396296296296	0.002919411817976	0.000498323456107	0.002	0.002	0.004144494376109	CO	0.002421088361869	FALSE	FALSE	TRUE	significant_robust	KRAS	STK11	MUT	MUT	KRAS	STK11	0.010001802024759	836.204548530623	9	53	4	63	-0.262953120149652	-1.40321910432276	0.270122748823306	1.38779540389734	0.411251449119231	0.622828937968976	1.59901069507077	871.465714797954	1.13731037853338	0.399335523743041	1	1	1	1	0.482149492241969	0.220824585536472	NA	0.392937997925792	NA	0.035569084755616	og	tsg	0.036197322251491	-0.019076519663629	-0.493616019940228	-0.470789500113523	0.983482039717381	og	1.14026598417311	0.482149492241969	NA	NA	0.474539500276599	0.411251449119231	1.13731037853338	SCORE	MUT.KRAS/MUT.STK11	KRAS	KRAS__STK11__KRAS	STK11--KRAS	MUT.KRAS/MUT.STK11__KRAS	MUT.KRAS_KRAS/MUT.STK11_STK11__KRAS__SCORE	FALSE	gene	3	8	3	TRUE
STK11--KRAS__KRAS	TRUE	MUT.KRAS_KRAS/MUT.STK11_STK11	first	MUT.STK11	MUT.KRAS	687	121	44	108	0.407407407407407	MUT - MUT	30.8228	0.285396296296296	0.002919411817976	0.000498323456107	0.002	0.002	0.004144494376109	CO	0.002421088361869	FALSE	FALSE	TRUE	significant_robust	KRAS	STK11	MUT	MUT	KRAS	STK11	2.30424769995525E-37	3.0529021151146E+039	19	97	22	302	-0.396873406087681	-0.731625162590668	-0.103573765287857	-0.073125091159946	0.933812352601166	20.6558171785674	0.004284822103321	5.5289770687374E+039	0.194068850905393	0.004440925886336	1	5.5289770687374E+039	1	0.004440925886336	0.002041703773171	0.000378252648243	NA	3.64153152077051E-14	NA	0.811353130215162	og	tsg	-0.368944367512505	-0.105863884841101	-0.388000065672942	0.234914719001366	0.258949231512678	og	0.334751756502987	0.002041703773171	NA	NA	0.282136180831841	0.933812352601166	0.194068850905393	DEMETER2	MUT.KRAS/MUT.STK11	KRAS	KRAS__STK11__KRAS	STK11--KRAS	MUT.KRAS/MUT.STK11__KRAS	MUT.KRAS_KRAS/MUT.STK11_STK11__KRAS__DEMETER2	FALSE	gene	3	8	3	TRUE
STK11--KRAS__KRAS	TRUE	MUT.KRAS_KRAS/MUT.STK11_STK11	first	MUT.STK11	MUT.KRAS	687	121	44	108	0.407407407407407	MUT - MUT	30.8228	0.285396296296296	0.002919411817976	0.000498323456107	0.002	0.002	0.004144494376109	CO	0.002421088361869	FALSE	FALSE	TRUE	significant_robust	KRAS	STK11	MUT	MUT	KRAS	STK11	2.46123069836279E-40	1.57709777107639E+044	13	57	13	330	-0.396873406087681	-0.793591850955451	-0.123491362006779	-0.072602931794911	1.7440016241851	3.01295085640854	0.053372421772661	5.38065771073184E+044	0.008356498827872	0.198371263214767	0.053372421772661	5.38065771073184E+044	0.008356498827872	0.198371263214767	2.50024130861171E-05	0.005281252362566	NA	9.76996261670138E-14	NA	0.349516686235519	og	tsg	-0.403979536242497	-0.063054090195861	-0.474034946127414	0.229131413987722	0.307957622335552	og	0.39671844486777	2.50024130861171E-05	NA	NA	0.410980855931553	1.7440016241851	0.008356498827872	DEMETER2	MUT.KRAS/MUT.STK11	KRAS	KRAS__STK11__KRAS	STK11--KRAS	MUT.KRAS/MUT.STK11__KRAS	MUT.KRAS_KRAS/MUT.STK11_STK11__KRAS__DEMETER2	FALSE	event_exc	3	8	3	TRUE
STK11--KRAS__KRAS	TRUE	MUT.KRAS_KRAS/MUT.STK11_STK11	first	MUT.STK11	MUT.KRAS	687	121	44	108	0.407407407407407	MUT - MUT	30.8228	0.285396296296296	0.002919411817976	0.000498323456107	0.002	0.002	0.004144494376109	CO	0.002421088361869	FALSE	FALSE	TRUE	significant_robust	KRAS	STK11	MUT	MUT	KRAS	STK11	3.26136506080968E-47	8.56713394849706E+050	13	81	13	330	-0.396873406087681	-0.793591850955451	-0.123491362006779	-0.072602931794911	2.54117117876412	2.96030394554017	0.009528870880418	2.82310175730016E+051	0.099637500208677	0.014945922596793	0.009528870880418	2.82310175730016E+051	0.099637500208677	0.014945922596793	2.2713225944937E-05	0.008460548678873	NA	1.34781075189494E-13	NA	0.369479893153121	og	tsg	-0.402552992149961	-0.065961482230419	-0.46701345990532	0.225872052093282	0.307102890042457	og	0.39671844486777	2.2713225944937E-05	NA	NA	0.401051977674901	2.54117117876412	0.099637500208677	DEMETER2	MUT.KRAS/MUT.STK11	KRAS	KRAS__STK11__KRAS	STK11--KRAS	MUT.KRAS/MUT.STK11__KRAS	MUT.KRAS_KRAS/MUT.STK11_STK11__KRAS__DEMETER2	TRUE	event_inc	3	8	3	TRUE
STK11--KRAS__KRAS	TRUE	MUT.KRAS_KRAS/MUT.STK11_STK11	first	MUT.STK11	MUT.KRAS	687	121	44	108	0.407407407407407	MUT - MUT	30.8228	0.285396296296296	0.002919411817976	0.000498323456107	0.002	0.002	0.004144494376109	CO	0.002421088361869	FALSE	FALSE	TRUE	significant_robust	KRAS	STK11	MUT	MUT	KRAS	STK11	1.08300911935745E-08	447437926138532	5	22	0	77	-0.328208816403235	-2.97945232482766	NA	1.41959268542809	6.16364320701349	1	0.003302470647222	NA	0.001088606183444	NA	0.003302470647222	1	0.001088606183444	1	0.003578203924621	NA	NA	NA	NA	NA	og	tsg	-0.524914597110437	0.191642367054696	-1.91774251885522	NA	1.72610015180052	og	2.65124350842443	0.003578203924621	NA	NA	2.10938488590991	6.16364320701349	0.001088606183444	SCORE	MUT.KRAS/MUT.STK11	KRAS	KRAS__STK11__KRAS	STK11--KRAS	MUT.KRAS/MUT.STK11__KRAS	MUT.KRAS_KRAS/MUT.STK11_STK11__KRAS__SCORE	TRUE	event_exc	3	8	3	TRUE
STK11--KRAS__KRAS	TRUE	MUT.KRAS_KRAS/MUT.STK11_STK11	first	MUT.STK11	MUT.KRAS	687	121	44	108	0.407407407407407	MUT - MUT	30.8228	0.285396296296296	0.002919411817976	0.000498323456107	0.002	0.002	0.004144494376109	CO	0.002421088361869	FALSE	FALSE	TRUE	significant_robust	KRAS	STK11	MUT	MUT	KRAS	STK11	4.75868537629308E-11	4.28009068338955E+017	6	31	0	77	-0.295580968276444	-3.2532440190981	NA	1.41959268542809	11.0702952781001	1	0.004545716915111	NA	0.000694202623557	NA	0.004545716915111	1	0.000694202623557	1	0.001590976231774	NA	NA	NA	NA	NA	og	tsg	-0.584681532628324	0.175558175316806	-1.97364182475253	NA	1.79808364943572	og	2.95766305082166	0.001590976231774	NA	NA	2.14920000006933	11.0702952781001	0.000694202623557	SCORE	MUT.KRAS/MUT.STK11	KRAS	KRAS__STK11__KRAS	STK11--KRAS	MUT.KRAS/MUT.STK11__KRAS	MUT.KRAS_KRAS/MUT.STK11_STK11__KRAS__SCORE	TRUE	event_inc	3	8	3	TRUE
STK11--KRAS__KRAS	TRUE	MUT.KRAS_KRAS/MUT.STK11_STK11	first	MUT.STK11	MUT.KRAS	687	121	44	108	0.407407407407407	MUT - MUT	30.8228	0.285396296296296	0.002919411817976	0.000498323456107	0.002	0.002	0.004144494376109	CO	0.002421088361869	FALSE	FALSE	TRUE	significant_robust	KRAS	STK11	MUT	MUT	KRAS	STK11	3.15805343854308E-30	6.12670888276971E+033	10	44	9	247	-0.794740122622793	-1.03104187839775	-0.23977503710352	-0.282744171594025	0.885952685302692	1750.3960169096	2570.4135242553	8.69274995557358E+033	557.689466138774	13035.9757423863	1	8.69274995557358E+033	1	13035.9757423863	0.418595304058569	1.12166904209232E-07	NA	3.24362758874486E-12	NA	0.553030707679917	og	tsg	-0.581814132930487	-0.208948679755681	-0.339463377144153	0.288589912577195	0.259822144322639	og	0.236301755774961	0.418595304058569	NA	NA	0.130514697388473	0.885952685302692	557.689466138774	AVANA	MUT.KRAS/MUT.STK11	KRAS	KRAS__STK11__KRAS	STK11--KRAS	MUT.KRAS/MUT.STK11__KRAS	MUT.KRAS_KRAS/MUT.STK11_STK11__KRAS__AVANA	FALSE	event_exc	3	8	3	TRUE
STK11--KRAS__KRAS	TRUE	MUT.KRAS_KRAS/MUT.STK11_STK11	first	MUT.STK11	MUT.KRAS	687	121	44	108	0.407407407407407	MUT - MUT	30.8228	0.285396296296296	0.002919411817976	0.000498323456107	0.002	0.002	0.004144494376109	CO	0.002421088361869	FALSE	FALSE	TRUE	significant_robust	KRAS	STK11	MUT	MUT	KRAS	STK11	2.30499211890377E-29	1.24888400804304E+031	14	73	14	222	-0.794740122622793	-0.939342503060189	-0.28609886139691	-0.292330700663801	0.377129089209404	7668.64357130497	15.8142937867146	1.24397174361718E+031	4.90715939143453	13.5644106005077	1	1.24397174361718E+031	1	13.5644106005077	0.682921569279361	5.95854651841421E-07	NA	5.42803579861584E-11	NA	0.943721815055548	og	tsg	-0.583910767800053	-0.215648852763755	-0.263655273696942	0.23715829265429	0.242145833806408	og	0.144602380437397	0.682921569279361	NA	NA	0.048006420933187	0.377129089209404	4.90715939143453	AVANA	MUT.KRAS/MUT.STK11	KRAS	KRAS__STK11__KRAS	STK11--KRAS	MUT.KRAS/MUT.STK11__KRAS	MUT.KRAS_KRAS/MUT.STK11_STK11__KRAS__AVANA	FALSE	gene	3	8	3	TRUE
STK11--KRAS__KRAS	TRUE	MUT.KRAS_KRAS/MUT.STK11_STK11	first	MUT.STK11	MUT.KRAS	687	121	44	108	0.407407407407407	MUT - MUT	30.8228	0.285396296296296	0.002919411817976	0.000498323456107	0.002	0.002	0.004144494376109	CO	0.002421088361869	FALSE	FALSE	TRUE	significant_robust	KRAS	STK11	MUT	MUT	KRAS	STK11	7.35293952216339E-23	1.27408472367812E+024	11	64	7	133	-0.582	-1.527	0.38	0.224	0.721454125542824	11.6464958931814	0.295946039661661	1.92793590616639E+024	2.13750148876041	0.263100453342364	1	1.92793590616639E+024	1	0.263100453342364	0.013435759170491	0.005854084020017	NA	2.55382880176569E-07	NA	0.715994786481543	og	tsg	-0.439205128951829	-0.276466440015574	-0.958273803714355	0.606696109958697	0.628044133771232	og	0.945	0.013435759170491	NA	NA	0.681807363698781	0.721454125542824	2.13750148876041	DRIVE_ataris	MUT.KRAS/MUT.STK11	KRAS	KRAS__STK11__KRAS	STK11--KRAS	MUT.KRAS/MUT.STK11__KRAS	MUT.KRAS_KRAS/MUT.STK11_STK11__KRAS__DRIVE_ataris	FALSE	gene	3	8	3	TRUE
STK11--KRAS__KRAS	TRUE	MUT.KRAS_KRAS/MUT.STK11_STK11	first	MUT.STK11	MUT.KRAS	687	121	44	108	0.407407407407407	MUT - MUT	30.8228	0.285396296296296	0.002919411817976	0.000498323456107	0.002	0.002	0.004144494376109	CO	0.002421088361869	FALSE	FALSE	TRUE	significant_robust	KRAS	STK11	MUT	MUT	KRAS	STK11	1.94881490920926E-29	2.29342431920356E+032	9	44	3	191	-0.582	-1.6505	0.205	0.228	1.01259088008113	1.0284228212203	0.31794756170486	4.60867777024784E+032	0.473128785278325	0.757378736545846	0.31794756170486	4.60867777024784E+032	0.473128785278325	0.757378736545846	0.001640014085711	0.019972721859065	NA	7.11937608399715E-06	NA	0.867704672259038	og	tsg	-0.495982754724046	-0.215389112996784	-1.02697313637736	0.553094939205134	0.689267310169011	og	1.0685	0.001640014085711	NA	NA	0.811584023380578	1.01259088008113	0.473128785278325	DRIVE_ataris	MUT.KRAS/MUT.STK11	KRAS	KRAS__STK11__KRAS	STK11--KRAS	MUT.KRAS/MUT.STK11__KRAS	MUT.KRAS_KRAS/MUT.STK11_STK11__KRAS__DRIVE_ataris	FALSE	event_exc	3	8	3	TRUE
STK11--KRAS__KRAS	TRUE	MUT.KRAS_KRAS/MUT.STK11_STK11	first	MUT.STK11	MUT.KRAS	687	121	44	108	0.407407407407407	MUT - MUT	30.8228	0.285396296296296	0.002919411817976	0.000498323456107	0.002	0.002	0.004144494376109	CO	0.002421088361869	FALSE	FALSE	TRUE	significant_robust	KRAS	STK11	MUT	MUT	KRAS	STK11	3.45449802822885E-42	8.53755858572395E+046	10	62	9	247	-0.794740122622793	-1.00664237118646	-0.23977503710352	-0.282744171594025	1.89784527541398	1710.81387751699	3.59150296669531	6.14687846271775E+046	1.7953774057652	1.76916127705459	3.59150296669531	6.14687846271775E+046	1.7953774057652	1.76916127705459	0.056873429726751	2.72940907652952E-07	NA	8.88178419700125E-16	NA	0.497774641663302	og	tsg	-0.585432470929627	-0.195067702370026	-0.371377452596385	0.299534998834924	0.266910156131488	og	0.211902248563672	0.056873429726751	NA	NA	0.176309750226359	1.89784527541398	1.7953774057652	AVANA	MUT.KRAS/MUT.STK11	KRAS	KRAS__STK11__KRAS	STK11--KRAS	MUT.KRAS/MUT.STK11__KRAS	MUT.KRAS_KRAS/MUT.STK11_STK11__KRAS__AVANA	FALSE	event_inc	3	8	3	TRUE
STK11--KRAS__KRAS	TRUE	MUT.KRAS_KRAS/MUT.STK11_STK11	first	MUT.STK11	MUT.KRAS	687	121	44	108	0.407407407407407	MUT - MUT	30.8228	0.285396296296296	0.002919411817976	0.000498323456107	0.002	0.002	0.004144494376109	CO	0.002421088361869	FALSE	FALSE	TRUE	significant_robust	KRAS	STK11	MUT	MUT	KRAS	STK11	1.93746492721586E-33	3.14372547991003E+036	9	56	3	191	-0.582	-1.6505	0.205	0.228	1.65901746768661	1.06749543472687	0.119945324187484	5.50693645458264E+036	0.979963635728332	0.144212923238054	0.119945324187484	5.50693645458264E+036	0.979963635728332	0.144212923238054	0.00031509006682	0.029900605704541	NA	4.956901033637E-06	NA	0.877145523039651	og	tsg	-0.509022373379329	-0.187518230090365	-1.08115569746169	0.553215646444185	0.71545828110787	og	1.0685	0.00031509006682	NA	NA	0.893637467371324	1.65901746768661	0.979963635728332	DRIVE_ataris	MUT.KRAS/MUT.STK11	KRAS	KRAS__STK11__KRAS	STK11--KRAS	MUT.KRAS/MUT.STK11__KRAS	MUT.KRAS_KRAS/MUT.STK11_STK11__KRAS__DRIVE_ataris	FALSE	event_inc	3	8	3	TRUE
TERT--RP1__TERT	FALSE	AMP.consensus.chr5:914622-1409047_TERT/AMP.pc32_CNA.chr8:55138997-55817729_RP1	first	AMP.pc32_CNA.chr8:55138997-55817729	AMP.consensus.chr5:914622-1409047	401	234	11	135	0.081481481481482	AMP - AMP	23.3608	0.173042962962963	0.004604717072079	0.001181348727414	0.0012	0.0012	0.002808418191459	ME	0.003423368344665	FALSE	FALSE	TRUE	significant_permissive	TERT	RP1	AMP	AMP	TERT	RP1	0.026973467522016	1.98696463088599	3	47	9	162	-0.23836814968564	-0.037969186743173	0.008563734639333	-0.081541649441232	2.17896845010875	3.5401296451808	4.27108977224542	0.803787938493073	1.0528419259055	0.837136899341982	4.27108977224542	0.803787938493073	1.0528419259055	0.837136899341982	0.086384590293652	0.023158719376814	NA	0.167578435952187	NA	0.020607922599344	og	og	-0.073723512869482	-0.052634873581241	0.016365792878369	0.055766257586997	-0.019497176884124	og	-0.200398962942468	0.086384590293652	NA	NA	-0.069000666459611	2.17896845010875	1.0528419259055	AVANA	AMP.consensus.chr5:914622-1409047/AMP.pc32_CNA.chr8:55138997-55817729	TERT	TERT__RP1__TERT	TERT--RP1	AMP.consensus.chr5:914622-1409047/AMP.pc32_CNA.chr8:55138997-55817729__TERT	AMP.consensus.chr5:914622-1409047_TERT/AMP.pc32_CNA.chr8:55138997-55817729_RP1__TERT__AVANA	TRUE	event_inc	2	6	2	TRUE
TERT--RP1__TERT	FALSE	AMP.consensus.chr5:914622-1409047_TERT/AMP.pc32_CNA.chr8:55138997-55817729_RP1	first	AMP.pc32_CNA.chr8:55138997-55817729	AMP.consensus.chr5:914622-1409047	401	234	11	135	0.081481481481482	AMP - AMP	23.3608	0.173042962962963	0.004604717072079	0.001181348727414	0.0012	0.0012	0.002808418191459	ME	0.003423368344665	FALSE	FALSE	TRUE	significant_permissive	TERT	RP1	AMP	AMP	TERT	RP1	0.281658610322578	0.461662179392333	3	44	7	128	-0.098022110617426	-0.046508411130989	-0.02761186478465	-0.115085915879159	0.47809088033694	0.597751625120393	0.446034079857779	1.28007947468711	0.920212905952033	0.883170213834982	1	1	1	1	0.825023703082488	0.984403775961489	NA	0.729753998296171	NA	0.512635620585865	og	og	-0.092797685069069	0.005138749032124	0.018397741555675	-0.001281734194006	-0.022254756393793	og	-0.051513699486437	0.825023703082488	NA	NA	-0.013258992523551	0.47809088033694	0.920212905952033	DEMETER2	AMP.consensus.chr5:914622-1409047/AMP.pc32_CNA.chr8:55138997-55817729	TERT	TERT__RP1__TERT	TERT--RP1	AMP.consensus.chr5:914622-1409047/AMP.pc32_CNA.chr8:55138997-55817729__TERT	AMP.consensus.chr5:914622-1409047_TERT/AMP.pc32_CNA.chr8:55138997-55817729_RP1__TERT__DEMETER2	FALSE	event_exc	2	6	2	TRUE
TERT--RP1__TERT	FALSE	AMP.consensus.chr5:914622-1409047_TERT/AMP.pc32_CNA.chr8:55138997-55817729_RP1	first	AMP.pc32_CNA.chr8:55138997-55817729	AMP.consensus.chr5:914622-1409047	401	234	11	135	0.081481481481482	AMP - AMP	23.3608	0.173042962962963	0.004604717072079	0.001181348727414	0.0012	0.0012	0.002808418191459	ME	0.003423368344665	FALSE	FALSE	TRUE	significant_permissive	TERT	RP1	AMP	AMP	TERT	RP1	0.790105729871864	0.189373694476416	3	44	7	127	0.358	0.037	0.117	-0.022	0.471968063063107	0.72520385588997	0.379114491489659	0.404598825815921	0.719336961887618	0.747194370346278	1	1	1	1	0.88681248369697	0.799555227564667	NA	0.534076711165504	NA	0.889299429889323	og	og	0.01285310494854	0.006932637943767	0.043559730746426	-0.032023762890467	-0.018468605799725	og	0.321	0.88681248369697	NA	NA	-0.036627092802659	0.471968063063107	0.719336961887618	DRIVE_ataris	AMP.consensus.chr5:914622-1409047/AMP.pc32_CNA.chr8:55138997-55817729	TERT	TERT__RP1__TERT	TERT--RP1	AMP.consensus.chr5:914622-1409047/AMP.pc32_CNA.chr8:55138997-55817729__TERT	AMP.consensus.chr5:914622-1409047_TERT/AMP.pc32_CNA.chr8:55138997-55817729_RP1__TERT__DRIVE_ataris	FALSE	event_exc	2	6	2	TRUE
TERT--RP1__TERT	FALSE	AMP.consensus.chr5:914622-1409047_TERT/AMP.pc32_CNA.chr8:55138997-55817729_RP1	first	AMP.pc32_CNA.chr8:55138997-55817729	AMP.consensus.chr5:914622-1409047	401	234	11	135	0.081481481481482	AMP - AMP	23.3608	0.173042962962963	0.004604717072079	0.001181348727414	0.0012	0.0012	0.002808418191459	ME	0.003423368344665	FALSE	FALSE	TRUE	significant_permissive	TERT	RP1	AMP	AMP	TERT	RP1	0.790105729871864	0.179225451615541	3	44	7	127	0.358	0.037	0.117	-0.022	0.463014818000342	0.714987723352611	0.368076154090341	0.46091975993933	0.858996128819441	0.797670580646339	1	1	1	1	0.88681248369697	0.799555227564667	NA	0.534076711165504	NA	0.889299429889323	og	og	0.011273640366132	0.005918325710413	0.041160698654905	-0.029560539046549	-0.01751848531877	og	0.321	0.88681248369697	NA	NA	-0.035242372944492	0.463014818000342	0.858996128819441	DRIVE_ataris	AMP.consensus.chr5:914622-1409047/AMP.pc32_CNA.chr8:55138997-55817729	TERT	TERT__RP1__TERT	TERT--RP1	AMP.consensus.chr5:914622-1409047/AMP.pc32_CNA.chr8:55138997-55817729__TERT	AMP.consensus.chr5:914622-1409047_TERT/AMP.pc32_CNA.chr8:55138997-55817729_RP1__TERT__DRIVE_ataris	FALSE	event_inc	2	6	2	TRUE
TERT--RP1__TERT	FALSE	AMP.consensus.chr5:914622-1409047_TERT/AMP.pc32_CNA.chr8:55138997-55817729_RP1	first	AMP.pc32_CNA.chr8:55138997-55817729	AMP.consensus.chr5:914622-1409047	401	234	11	135	0.081481481481482	AMP - AMP	23.3608	0.173042962962963	0.004604717072079	0.001181348727414	0.0012	0.0012	0.002808418191459	ME	0.003423368344665	FALSE	FALSE	TRUE	significant_permissive	TERT	RP1	AMP	AMP	TERT	RP1	0.281658610322578	0.46518664958331	3	44	7	128	-0.098022110617426	-0.046508411130989	-0.02761186478465	-0.115085915879159	0.530058904682977	0.589081441549304	0.470000309643044	1.29819167193417	0.961971374762489	0.898802160900566	1	1	1	1	0.825023703082488	0.984403775961489	NA	0.729753998296171	NA	0.512635620585865	og	og	-0.09244179666591	0.002471891692504	0.0187351128212	-3.37501744763726E-05	-0.021173254339228	og	-0.051513699486437	0.825023703082488	NA	NA	-0.016263221128696	0.530058904682977	0.961971374762489	DEMETER2	AMP.consensus.chr5:914622-1409047/AMP.pc32_CNA.chr8:55138997-55817729	TERT	TERT__RP1__TERT	TERT--RP1	AMP.consensus.chr5:914622-1409047/AMP.pc32_CNA.chr8:55138997-55817729__TERT	AMP.consensus.chr5:914622-1409047_TERT/AMP.pc32_CNA.chr8:55138997-55817729_RP1__TERT__DEMETER2	FALSE	event_inc	2	6	2	TRUE
